fichier,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47
trial22_échecDLC_resnet50_kdianalysisJul22shuffle1_200000.csv,173.1172659642326,16.853965172874556,153.8328877288351,6.517398320762469,0.6195220044940579,1.435503812960776,-0.004418617859805965,0.7330665014395248,169.3957075123192,18.12523059202056,161.10627776632163,6.320013132438364,0.6545964704287622,1.5582927616236555,-0.010756219687557394,0.8794951046487901,168.66587317068155,17.839543579770496,166.9090878175698,6.074663799492878,0.6701560366376024,1.6967446169503,-0.019467510445323962,1.0056889369802986,166.2181020189949,16.714249224031416,175.7655272369051,5.826535568140817,0.4519814580523095,1.2824820185237444,-0.005317428398953179,0.9035157479356707,189.70425104521036,11.885541968644096,78.03774025247186,31.33493501732394,1.1713396503237044,1.1383224570461803,0.000247072785503854,1.098673149866025,148.14761840018977,0.6252615391126048,207.9697972470874,0.4896415252360399,0.1703492243857947,0.3320307829308533,-0.0010293794997630194,0.2275636960973614
trial23_échecDLC_resnet50_kdianalysisJul22shuffle1_200000 (2).csv,157.83739796806785,15.53332227287142,181.06595159044454,8.893958059297146,2.075924272737399,3.0633136876389635,-0.01129894810299573,2.565134282385027,152.14850006851495,16.80641168071966,189.82443095188515,10.280342519150489,2.2444678698603027,3.1365652639044668,-0.020288386718322147,2.5122050520645947,153.85995015911027,20.05281986329114,194.9731388466031,9.440997413457472,2.3497510290410837,3.0423023930717155,-0.02918399321557106,2.403124177283371,151.4802853453393,17.27764080100161,198.8693052553663,6.872458154576697,2.0064856849272923,2.2719559862891416,-0.004538482797259225,1.8629113514948195,166.1134458803663,7.593010264606596,159.45467728259516,13.604837054905069,1.5231191814296174,1.0652380057820567,0.011847716742421204,1.0381520442324064,184.5610491808723,13.214308603865684,202.1342996709487,6.583391046765627,0.4884640435075115,1.135332154409311,-0.003100314825132202,0.6709967163809398
trial26_échecDLC_resnet50_kdianalysisJul22shuffle1_200000 (2).csv,186.76911496800304,18.804867355041807,195.32005774895876,9.092015032089085,0.9575895828888948,2.2835483582008362,-0.022581771181846216,1.5147281214145696,183.81577775967833,21.41453713721683,201.40589834049047,8.722339434028727,1.0576896019113131,2.421068413618143,-0.052915347494564766,1.311276011502535,185.68987360063767,24.024610620527774,204.46616469629552,7.1777343160430025,1.0084100390058246,2.268718081434319,-0.07461894299551282,1.5678469185893866,149.44983177942945,8.416649386767961,200.7673561146717,3.1893104534201613,0.66934027992518,1.8817612831042971,-0.034603250613981444,1.2019201998578064,169.6150431854046,8.2894724267671,180.42407549927566,18.864904838850773,1.075617168536142,1.0981551573977273,-0.02134873420130572,0.941588308581374,188.33645624830234,13.64616202317008,208.6314595203526,3.0839444410212495,0.47538790851833634,1.2114162072330268,-0.00573526356519289,0.6374668949764071
trial27_succèsDLC_resnet50_kdianalysisJul22shuffle1_200000 (2).csv,164.23561573839052,15.048175635442107,186.68853532828962,8.845285109481646,0.8489535034880219,2.0225653973616904,-0.005383538225348728,1.1576722249468054,156.31944467258182,15.416293784323388,190.8589916931671,7.8015362312007355,0.935169521203462,2.20245983231498,-0.01425919048700936,1.2665421818088143,158.56321720631198,17.693469762168224,198.00138921980817,7.872689320300008,0.9386019851395603,2.1231537645840195,-0.018594139657692906,1.260797672519321,153.69386215858353,14.848867023647284,198.60459143446795,5.139480337560577,0.8278393855381011,1.8624125188404488,-0.005519570288315478,1.0395289337284084,185.52225258802895,16.97923775041698,161.58416099656404,10.881109674502039,0.7120565593105819,0.9721177943499163,-0.014513444904486143,0.7240321886514131,183.13323974609375,19.529423542639016,202.72604767796676,4.65860550604294,0.4486698576196871,1.0241725525025709,-0.0028363268727912344,0.6123122137483271
trial28_échecDLC_resnet50_kdianalysisJul22shuffle1_200000 (3).csv,170.16208799495254,13.52315457060361,187.18309038738872,7.051211514351847,1.7258742418645807,2.1373223217808093,0.015932789492922445,2.2807452593687616,165.23898661413858,15.289197013995418,194.98406459009925,7.6923716887628535,1.92136155741529,2.5131102127057243,0.00348373436593572,2.661366135198685,166.8557664738145,16.622409318951654,199.8735720612282,7.173253506477007,1.9200396490699172,2.582401070059904,-0.004876453655895731,2.771822338337345,164.06327677881995,16.11963042953483,202.7806145867636,5.92927824892988,1.6515605998965732,2.5602590637416123,0.010489122025855894,2.7062934736015265,171.60301439152207,8.518292526252408,165.97648301235466,13.082989785314211,1.3077323516281916,0.8661077688061684,0.0018692551601544854,0.9747661916302163,169.0438570865365,13.331626595353848,209.3936969845794,2.14252208036744,0.736002801946454,1.8700726234318403,-0.006842952511056876,1.1070012451043418
trial29_échecDLC_resnet50_kdianalysisJul22shuffle1_200000 (2).csv,159.86460932620287,24.45849546861464,165.3356481542442,33.01125236732763,2.9665540290648633,3.2170779047325886,-0.021896235088946864,2.194544821796311,153.03544177137655,25.68239988457171,172.60551702431616,35.87638944387237,3.1867787109404597,3.5312959237128294,-0.018641219121331924,2.300031011132531,153.05737581591922,26.646213285407185,178.36736253070347,34.77809455994389,3.142957512124607,3.5851617746345217,-0.018252233357210053,2.555241036327869,151.94237045830278,24.65806418781086,183.50259625972225,33.51907139854449,2.715315745122615,2.7720266659501176,-0.026568807121747435,2.119694998420291,165.44085766942368,12.805687384960416,143.19390370519028,30.492437337449086,1.9618508587070238,1.497668959081054,0.0012206874509032176,1.3582696086927828,166.77788007319882,17.33860799725192,214.03609152856816,12.721819757775677,1.0261689729545687,2.2641945139650264,-0.003968392996214347,1.7111791534524956
trial30_échecDLC_resnet50_kdianalysisJul22shuffle1_200000.csv,172.467874970826,23.420823687762876,181.9189704559134,7.801308174679847,1.8991781456494479,3.8789723181291746,-0.013388290899386403,4.16207609618103,168.2539338405777,24.88673424671863,189.62256245643087,9.002605376264174,2.0702746441341717,4.231167484936848,-0.03148873302272514,4.519337827765899,168.3256492614746,25.54404434336357,195.0963994631977,9.151111844953574,2.149189529726364,4.433643599688741,-0.04131138603271512,4.768274236281681,169.11124384178305,25.86960598434112,197.48281869948286,7.407584943030213,1.861966527894093,3.494105572798358,-0.017474947043417444,3.8321600924341177,178.2866092417975,20.957129166385666,140.85500858714747,25.46823264352415,1.6938475222734357,1.4569628645959583,0.0008500881456381568,1.7138204974985343,166.73488069930167,10.622556788682758,212.79459282737108,3.0328692371735086,0.6178686647647775,2.5239015205187356,-0.0015448667838058256,2.998968854642071
trial2_échecDLC_resnet50_kdianalysisJul22shuffle1_200000.csv,295.4754992743223,3.666238058834513,305.3984953316536,8.193662526363154,0.3601673950301563,1.154225263149737,-0.018058157951319657,0.7086754425298366,291.89682714978636,4.099866737114409,312.6815726770222,8.374446537260425,0.3790225874180818,1.2285025628629191,-0.008631772324333107,0.6607487784133533,292.4320444349426,4.835923813164286,318.8456149443737,7.83907903980626,0.3908617677397112,1.3360171566374597,-0.0030526585581707637,0.8510573282735421,287.29987567037506,2.9652404090109226,303.0012832557299,0.5920223717565333,0.17212175342335473,0.9281807542627644,-0.021262079963256932,0.4724442312790782,280.5425467306738,12.41959848328655,292.6707651549281,24.566564229860138,2.0289299283736826,1.304937956382245,-0.005716721310780674,1.2600569499366325,268.1523476279243,1.1232802800938395,338.25428426331575,0.7380023125619134,0.4829047889582202,0.2941424211336302,0.002455401323064323,0.38669067197772705
trial3_échecDLC_resnet50_kdianalysisJul22shuffle1_200000.csv,287.09613970952427,6.4483903339856345,309.81660527207544,1.8797149528794423,0.132322137670654,0.6962576061200072,-0.004016027425425208,0.4181104711270814,282.51891430736293,6.421139345540603,314.00265312033594,1.6311131106505472,0.14449667088485216,0.7764521206625745,-0.005219189767537108,0.40602910965648525,281.1051204678172,6.8075086708111066,320.56341268969913,1.6777090273469308,0.15815293194254468,0.8894176101695404,-0.007459330313859548,0.4692816473540799,278.1313927490028,6.426146750605953,329.2313054166199,2.23379628037914,0.10756192876315177,0.6307495748884223,-0.006569560318322426,0.32076563682214315,310.13428389612943,33.741545785206874,252.20429412248473,48.431922983905814,1.5784987458574566,1.6700106961058978,-0.0004439959591869767,1.0633569194525052,270.27228422963003,1.193678328225721,346.1119332398183,1.0715267221417817,0.4254148514555056,0.3150181507583468,-0.001137294914592648,0.37653685796755737
trial6_échecDLC_resnet50_kdianalysisJul22shuffle1_200000_filtered.csv,284.6058216899907,11.126376855740862,308.18359660577335,6.978571499008453,0.5462123901039266,1.3641406295411114,-0.009619566505447279,1.136457405322436,281.01479282204167,12.174515521266612,312.77161932429044,6.747236003381588,0.5802801561028033,1.5075941508858464,-0.011525624183832165,1.3052286073280992,281.41800122742256,12.507061890663481,319.4019503252222,6.010499515674778,0.6285250794353469,1.7056635995024312,-0.014916848951442291,1.5483034232307544,282.0528830432017,9.699250613267626,326.7831015490611,6.56908178813106,0.512715333357341,1.3707113840349687,-0.009198336864514128,1.157359099720046,281.02584931259855,12.522007488693747,294.0385472568897,18.103065283698836,1.3230081539243363,1.1167643018948181,-0.00046694837522876913,1.124134228636235,270.0530459342747,1.9351403064667705,343.4279291275444,0.9171502548408229,0.2068359111457579,0.2844211594212534,0.0003102371250681484,0.35880527885379304
